support,itemsets
0.15952732644017725,"frozenset({'e', 'k', 'c', 'p', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'k', 'w', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'k', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'h'})"
0.17134416543574593,"frozenset({'e', 'k', 'o', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'p', 'h'})"
0.17134416543574593,"frozenset({'b', 'k', 'p', 'w', 'h'})"
0.17134416543574593,"frozenset({'b', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'p', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'w', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'h'})"
0.17134416543574593,"frozenset({'b', 'k', 'o', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'k', 'p', 'w', 'h'})"
0.17134416543574593,"frozenset({'f', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'p', 'h'})"
0.17134416543574593,"frozenset({'k', 'o', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'p', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'k', 'o', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'o', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'o', 'w', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'p', 'h'})"
0.17134416543574593,"frozenset({'e', 'b', 'k', 'p', 'w', 'h'})"
0.17134416543574593,"frozenset({'e', 'b', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'p', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'w', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'h'})"
0.17134416543574593,"frozenset({'e', 'b', 'k', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'o', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'k', 'p', 'w', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'p', 'h'})"
0.17134416543574593,"frozenset({'e', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'p', 'o', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'k', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'w', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'p', 'w', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'p', 'h'})"
0.17134416543574593,"frozenset({'b', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'p', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'o', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'w', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'w', 'o', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'p', 'w', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'p', 'h'})"
0.17134416543574593,"frozenset({'e', 'b', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'p', 'o', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'w', 'o', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'w', 'o', 'h'})"
0.17134416543574593,"frozenset({'f', 'b', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'p', 'w', 'o', 'h'})"
0.17134416543574593,"frozenset({'e', 'f', 'b', 'k', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'k', 'p', 'w', 'o', 'h'})"
0.11225997045790251,"frozenset({'x', 'h', 'p'})"
0.11225997045790251,"frozenset({'f', 'x', 'h'})"
0.11225997045790251,"frozenset({'x', 'w', 'h'})"
0.11225997045790251,"frozenset({'x', 'o', 'h'})"
0.10930576070901034,"frozenset({'x', 'b', 'h'})"
0.10044313146233383,"frozenset({'x', 'h', 'c'})"
0.11225997045790251,"frozenset({'f', 'x', 'h', 'p'})"
0.11225997045790251,"frozenset({'f', 'x', 'w', 'h'})"
0.11225997045790251,"frozenset({'x', 'w', 'h', 'p'})"
0.11225997045790251,"frozenset({'x', 'f', 'p', 'w', 'h'})"
0.11225997045790251,"frozenset({'x', 'w', 'o', 'h'})"
0.11225997045790251,"frozenset({'f', 'x', 'o', 'h'})"
0.11225997045790251,"frozenset({'x', 'o', 'h', 'p'})"
0.11225997045790251,"frozenset({'x', 'f', 'o', 'w', 'h'})"
0.11225997045790251,"frozenset({'x', 'o', 'p', 'w', 'h'})"
0.11225997045790251,"frozenset({'x', 'f', 'p', 'o', 'h'})"
0.11225997045790251,"frozenset({'x', 'f', 'o', 'p', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'o', 'b', 'h'})"
0.10930576070901034,"frozenset({'x', 'w', 'b', 'h'})"
0.10930576070901034,"frozenset({'f', 'x', 'b', 'h'})"
0.10930576070901034,"frozenset({'x', 'b', 'h', 'p'})"
0.10930576070901034,"frozenset({'x', 'b', 'o', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'o', 'h'})"
0.10930576070901034,"frozenset({'x', 'b', 'p', 'o', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'b', 'p', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'p', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'o', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'b', 'o', 'p', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'p', 'o', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'p', 'w', 'h'})"
0.10930576070901034,"frozenset({'x', 'f', 'b', 'p', 'w', 'o', 'h'})"
0.10044313146233383,"frozenset({'x', 'o', 'h', 'c'})"
0.10044313146233383,"frozenset({'x', 'w', 'h', 'c'})"
0.10044313146233383,"frozenset({'f', 'x', 'h', 'c'})"
0.10044313146233383,"frozenset({'x', 'h', 'c', 'p'})"
0.10044313146233383,"frozenset({'x', 'c', 'o', 'w', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'o', 'h'})"
0.10044313146233383,"frozenset({'x', 'c', 'p', 'o', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'w', 'h'})"
0.10044313146233383,"frozenset({'x', 'c', 'p', 'w', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'p', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'o', 'w', 'h'})"
0.10044313146233383,"frozenset({'x', 'c', 'o', 'p', 'w', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'p', 'o', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'p', 'w', 'h'})"
0.10044313146233383,"frozenset({'x', 'f', 'c', 'p', 'w', 'o', 'h'})"
0.20088626292466766,"frozenset({'h', 'c', 'p'})"
0.20088626292466766,"frozenset({'f', 'h', 'c'})"
0.20088626292466766,"frozenset({'w', 'h', 'c'})"
0.20088626292466766,"frozenset({'o', 'h', 'c'})"
0.19497784342688332,"frozenset({'b', 'h', 'c'})"
0.20088626292466766,"frozenset({'f', 'h', 'c', 'p'})"
0.20088626292466766,"frozenset({'w', 'h', 'c', 'p'})"
0.20088626292466766,"frozenset({'o', 'h', 'c', 'p'})"
0.19497784342688332,"frozenset({'b', 'h', 'c', 'p'})"
0.20088626292466766,"frozenset({'f', 'w', 'h', 'c'})"
0.20088626292466766,"frozenset({'f', 'o', 'h', 'c'})"
0.19497784342688332,"frozenset({'f', 'b', 'h', 'c'})"
0.20088626292466766,"frozenset({'o', 'w', 'h', 'c'})"
0.19497784342688332,"frozenset({'w', 'b', 'h', 'c'})"
0.19497784342688332,"frozenset({'o', 'b', 'h', 'c'})"
0.20088626292466766,"frozenset({'f', 'c', 'p', 'w', 'h'})"
0.20088626292466766,"frozenset({'f', 'c', 'p', 'o', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'p', 'h'})"
0.20088626292466766,"frozenset({'c', 'o', 'p', 'w', 'h'})"
0.19497784342688332,"frozenset({'b', 'c', 'p', 'w', 'h'})"
0.19497784342688332,"frozenset({'b', 'c', 'p', 'o', 'h'})"
0.20088626292466766,"frozenset({'f', 'c', 'o', 'w', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'w', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'o', 'h'})"
0.19497784342688332,"frozenset({'b', 'c', 'o', 'w', 'h'})"
0.20088626292466766,"frozenset({'f', 'c', 'p', 'w', 'o', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'p', 'w', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'p', 'o', 'h'})"
0.19497784342688332,"frozenset({'b', 'c', 'p', 'w', 'o', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'w', 'o', 'h'})"
0.19497784342688332,"frozenset({'f', 'b', 'c', 'p', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'l', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'e', 'h'})"
0.15952732644017725,"frozenset({'l', 'h', 'c'})"
0.15952732644017725,"frozenset({'l', 'b', 'h'})"
0.15952732644017725,"frozenset({'l', 'h', 'p'})"
0.15952732644017725,"frozenset({'f', 'l', 'h'})"
0.15952732644017725,"frozenset({'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'l', 'h', 'g'})"
0.15952732644017725,"frozenset({'l', 'e', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'c', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'b', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'h', 'k', 'p'})"
0.15952732644017725,"frozenset({'f', 'l', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'w', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'o', 'h', 'k'})"
0.1240768094534712,"frozenset({'l', 'g', 'h', 'k'})"
0.15952732644017725,"frozenset({'l', 'e', 'h', 'c'})"
0.15952732644017725,"frozenset({'l', 'e', 'b', 'h'})"
0.15952732644017725,"frozenset({'l', 'e', 'h', 'p'})"
0.15952732644017725,"frozenset({'f', 'l', 'e', 'h'})"
0.15952732644017725,"frozenset({'l', 'e', 'w', 'h'})"
0.15952732644017725,"frozenset({'l', 'e', 'o', 'h'})"
0.1240768094534712,"frozenset({'l', 'e', 'h', 'g'})"
0.15952732644017725,"frozenset({'l', 'b', 'h', 'c'})"
0.15952732644017725,"frozenset({'l', 'h', 'c', 'p'})"
0.15952732644017725,"frozenset({'f', 'l', 'h', 'c'})"
0.15952732644017725,"frozenset({'l', 'w', 'h', 'c'})"
0.15952732644017725,"frozenset({'l', 'o', 'h', 'c'})"
0.1240768094534712,"frozenset({'l', 'g', 'h', 'c'})"
0.15952732644017725,"frozenset({'l', 'b', 'h', 'p'})"
0.15952732644017725,"frozenset({'f', 'l', 'b', 'h'})"
0.15952732644017725,"frozenset({'l', 'b', 'h', 'w'})"
0.15952732644017725,"frozenset({'o', 'l', 'b', 'h'})"
0.1240768094534712,"frozenset({'l', 'b', 'h', 'g'})"
0.15952732644017725,"frozenset({'f', 'l', 'h', 'p'})"
0.15952732644017725,"frozenset({'l', 'w', 'h', 'p'})"
0.15952732644017725,"frozenset({'l', 'o', 'h', 'p'})"
0.1240768094534712,"frozenset({'l', 'h', 'g', 'p'})"
0.15952732644017725,"frozenset({'f', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'l', 'h', 'g'})"
0.15952732644017725,"frozenset({'o', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'l', 'w', 'h', 'g'})"
0.1240768094534712,"frozenset({'l', 'o', 'h', 'g'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'k', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'k', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'k', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'k', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'k', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'k', 'l', 'o', 'w', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'b', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'f', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'e', 'g', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'b', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'f', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'c', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'c', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'g', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'c', 'l', 'o', 'w', 'h'})"
0.1240768094534712,"frozenset({'g', 'c', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'g', 'c', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'b', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'b', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'b', 'g', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'l', 'p', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'g', 'l', 'p', 'w', 'h'})"
0.1240768094534712,"frozenset({'g', 'l', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'f', 'g', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'g', 'l', 'o', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'k', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'k', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'k', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'b', 'k', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'k', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'k', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'f', 'k', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'k', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'k', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'e', 'k', 'g', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'k', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'k', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'k', 'c', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'c', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'c', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'k', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'b', 'k', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'b', 'k', 'g', 'l', 'h'})"
0.15952732644017725,"frozenset({'b', 'k', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'b', 'k', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'b', 'k', 'g', 'l', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'k', 'g', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'k', 'l', 'p', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'l', 'p', 'w', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'l', 'p', 'o', 'h'})"
0.15952732644017725,"frozenset({'f', 'k', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'f', 'k', 'g', 'l', 'w', 'h'})"
0.1240768094534712,"frozenset({'f', 'k', 'g', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'k', 'g', 'l', 'w', 'o', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'b', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'b', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'b', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'c', 'l', 'p', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'c', 'l', 'p', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'g', 'c', 'l', 'p', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'c', 'l', 'w', 'h'})"
0.15952732644017725,"frozenset({'e', 'f', 'c', 'l', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'f', 'g', 'c', 'l', 'h'})"
0.15952732644017725,"frozenset({'e', 'c', 'l', 'w', 'o', 'h'})"
0.1240768094534712,"frozenset({'e', 'g', 'c', 'l', 'w', 'h'})"
